#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BAFD0F
#Date Time: 2025-11-25 16:44:04.475.821.420
#Sample rate: 1e+08Hz
#Samples: 32768
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 6.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-0.00014817,7.61140697436378
-0.00014816,7.615030950993844
-0.00014815,7.622278904253971
-0.00014814,7.644022764034311
-0.00014813,7.665766623814736
-0.00014812,7.669390600444794
-0.00014811,7.654894693924541
-0.0001481,7.694758436855238
-0.00014809,7.698382413485295
-0.00014808,7.727374226525892
-0.00014807,7.774485922716631
-0.00014806,7.745494109676123
-0.00014805,7.759990016196377
-0.00014804,7.770861946086547
-0.00014803,7.785357852606833
-0.00014802,7.792605805866947
-0.00014801,7.814349665647327
-0.000148,7.82884557216758
-0.00014799,7.832469548797643
-0.00014798,7.861461361838098
-0.00014797,7.86146136183815
-0.00014796,7.868709315098276
-0.00014795,7.87233329172834
-0.00014794,7.886829198248593
-0.00014793,7.89045317487865
-0.00014792,7.890453174878689
-0.00014791,7.908573058028973
-0.0001479,7.933940894439417
-0.00014789,7.9158210112891
-0.00014788,7.94843680095961
-0.00014787,7.944812824329705
-0.00014786,7.999172473780556
-0.00014785,7.962932707479923
-0.00014784,7.984676567260303
-0.00014783,8.010044403670699
-0.00014782,8.013668380300842
-0.00014781,8.031788263451126
-0.0001478,8.042660193341316
-0.00014779,8.03541224008119
-0.00014778,8.039036216711253
-0.00014777,8.049908146601423
-0.00014776,8.049908146601442
-0.00014775,8.089771889532139
-0.00014774,8.086147912902076
-0.00014773,8.093395866162203
-0.00014772,8.118763702572599
-0.00014771,8.140507562352992
-0.0001477,8.122387679202708
-0.00014769,8.147755515613152
-0.00014768,8.173123352023595
-0.00014767,8.155003468873312
-0.00014766,8.187619258543849
-0.00014765,8.187619258543849
-0.00014764,8.198491188434039
-0.00014763,8.231106978104609
-0.00014762,8.223859024844494
-0.00014761,8.223859024844527
-0.0001476,8.249226861254925
-0.00014759,8.263722767775178
-0.00014758,8.285466627555559
-0.00014757,8.274594697665368
-0.00014756,8.289090604185629
-0.00014755,8.292714580815685
-0.00014754,8.303586510705875
-0.00014753,8.318082417226128
-0.00014752,8.347074230266635
-0.00014751,8.357946160156805
-0.0001475,8.379690019937192
-0.00014749,8.372442066677078
-0.00014748,8.372442066677078
-0.00014747,8.394185926457459
-0.00014746,8.412305809607741
-0.00014745,8.423177739497945
-0.00014744,8.412305809607775
-0.00014743,8.452169552538471
-0.00014742,8.459417505798598
-0.00014741,8.459417505798598
-0.0001474,8.477537388948894
-0.00014739,8.466665459058724
-0.00014738,8.502905225359358
-0.00014737,8.502905225359358
-0.00014736,8.521025108509674
-0.00014735,8.535521015029985
-0.00014734,8.568136804700497
-0.00014733,8.571760781330561
-0.00014732,8.560888851440371
-0.00014731,8.575384757960624
-0.0001473,8.586256687850794
-0.00014729,8.611624524261257
-0.00014728,8.622496454151447
-0.00014727,8.644240313931826
-0.00014726,8.647864290561891
-0.00014725,8.651488267191947
-0.00014724,8.67323212697238
-0.00014723,8.698599963382776
-0.00014722,8.673232126972334
-0.00014721,8.698599963382776
-0.0001472,8.71671984653306
-0.00014719,8.723967799793181
-0.00014718,8.702223940012841
-0.00014717,8.727591776423283
-0.00014716,8.752959612833727
-0.00014715,8.800071309024464
-0.00014714,8.771079495984063
-0.00014713,8.781951425874233
-0.00014712,8.792823355764423
-0.00014711,8.825439145434993
-0.0001471,8.807319262284677
-0.00014709,8.836311075325129
-0.00014708,8.83268709869512
-0.00014707,8.858054935105564
-0.00014706,8.847183005215372
-0.00014705,8.887046748146069
-0.00014704,8.876174818255899
-0.00014703,8.89067072477614
-0.00014702,8.894294701406196
-0.00014701,8.901542654666322
-0.000147,8.930534467706829
-0.00014699,8.926910491076773
-0.00014698,8.941406397597019
-0.00014697,8.941406397597019
-0.00014696,8.945030374227082
-0.00014695,8.977646163897653
-0.00014694,8.984894117157767
-0.00014693,8.995766047047988
-0.00014692,9.006637976938158
-0.00014691,9.01750990682835
-0.0001469,8.999390023678032
-0.00014689,9.035629789978666
-0.00014688,9.060997626389062
-0.00014687,9.064621603019171
-0.00014686,9.064621603019171
-0.00014685,9.079117509539426
-0.00014684,9.097237392689742
-0.00014683,9.089989439429628
-0.00014682,9.104485345949902
-0.00014681,9.122605229100186
-0.0001468,9.140725112250502
-0.00014679,9.144349088880565
-0.00014678,9.169716925290961
-0.00014677,9.169716925291
-0.00014676,9.166092948660944
-0.00014675,9.169716925291008
-0.00014674,9.231324528002085
-0.00014673,9.231324528002085
-0.00014672,9.231324528002112
-0.00014671,9.245820434522338
-0.0001467,9.253068387782465
-0.00014669,9.271188270932781
