Time (s),Channel 1 (V),Channel 2 (V)
-1.25375,2.938933125,3.906164923
-1.2534375,2.932554807,3.906961562
-1.253125,2.925379199,3.906164923
-1.2528125,2.930960227,3.906961562
-1.2525,2.930162937,3.906961562
-1.2521875,2.922190039,3.906164923
-1.251875,2.921392749,3.906164923
-1.2515625,2.927771068,3.906164923
-1.25125,2.921392749,3.906164923
-1.2509375,2.914217141,3.905368284
-1.250625,2.922987329,3.906164923
-1.2503125,2.91979817,3.906961562
-1.25,2.913419851,3.907758202
-1.2496875,2.915014431,3.908554841
-1.249375,2.922987329,3.910944758
-1.2490625,2.9174063,3.912538036
-1.24875,2.911027982,3.913334675
-1.2484375,2.921392749,3.913334675
-1.248125,2.915811721,3.914131314
-1.2478125,2.908636112,3.913334675
-1.2475,2.910230692,3.912538036
-1.2471875,2.912622561,3.913334675
-1.246875,2.903852374,3.910944758
-1.2465625,2.896676765,3.910148119
-1.24625,2.906244243,3.90935148
-1.2459375,2.897474055,3.90935148
-1.245625,2.891095736,3.908554841
-1.2453125,2.893487606,3.906961562
-1.245,2.894284896,3.907758202
-1.2446875,2.886311998,3.906164923
-1.244375,2.879933679,3.906164923
-1.2440625,2.889501157,3.905368284
-1.24375,2.881528259,3.904571645
-1.2434375,2.87435265,3.905368284
-1.243125,2.87594723,3.903775006
-1.2428125,2.878339099,3.903775006
-1.2425,2.870366201,3.903775006
-1.2421875,2.863987883,3.905368284
-1.241875,2.87594723,3.904571645
-1.2415625,2.868771622,3.905368284
-1.24125,2.860001434,3.906164923
-1.2409375,2.863987883,3.905368284
-1.240625,2.868771622,3.906164923
-1.2403125,2.861596013,3.906961562
-1.24,2.851231246,3.907758202
-1.2396875,2.860001434,3.903775006
-1.239375,2.853623115,3.905368284
-1.2390625,2.844852927,3.906961562
-1.23875,2.848042086,3.906164923
-1.2384375,2.851231246,3.906164923
-1.238125,2.844852927,3.907758202
-1.2378125,2.837677319,3.90935148
-1.2375,2.849636666,3.907758202
-1.2371875,2.844055637,3.90935148
-1.236875,2.836880029,3.910944758
-1.2365625,2.838474609,3.910944758
-1.23625,2.844055637,3.910944758
-1.2359375,2.836880029,3.911741397
-1.235625,2.829704421,3.911741397
-1.2353125,2.838474609,3.911741397
-1.235,2.834488159,3.912538036
-1.2346875,2.827312551,3.912538036
-1.234375,2.826515261,3.912538036
-1.2340625,2.83289358,3.912538036
-1.23375,2.827312551,3.912538036
-1.2334375,2.820136943,3.912538036
-1.233125,2.828109841,3.912538036
-1.2328125,2.828907131,3.914927953
-1.2325,2.824920682,3.91731787
-1.2321875,2.820934233,3.918114509
-1.231875,2.83209629,3.918911148
-1.2315625,2.824920682,3.918114509
-1.23125,2.818542363,3.918911148
-1.2309375,2.820934233,3.918911148
-1.230625,2.821731522,3.918911148
-1.2303125,2.814555914,3.91731787
-1.23,2.807380306,3.915724592
-1.2296875,2.816947783,3.914927953
-1.229375,2.811366755,3.914927953
-1.2290625,2.804191146,3.914927953
-1.22875,2.801799277,3.914131314
-1.2284375,2.807380306,3.913334675
-1.228125,2.798610118,3.912538036
-1.2278125,2.792231799,3.911741397
-1.2275,2.797015538,3.911741397
-1.2271875,2.796218248,3.911741397
-1.226875,2.78824535,3.910148119
-1.2265625,2.782664321,3.90935148
-1.22625,2.793029089,3.910148119
-1.2259375,2.785056191,3.908554841
-1.225625,2.778677872,3.907758202
-1.2253125,2.779475162,3.907758202
-1.225,2.785056191,3.90935148
-1.2246875,2.779475162,3.90935148
-1.224375,2.772299554,3.908554841
-1.2240625,2.777880582,3.910148119
-1.22375,2.778677872,3.910944758
-1.2234375,2.769907684,3.90935148
-1.223125,2.760340206,3.906164923
-1.2228125,2.772299554,3.906164923
-1.2225,2.765921235,3.906164923
-1.2221875,2.758745627,3.906164923
-1.221875,2.760340206,3.907758202
-1.2215625,2.765123945,3.906961562
-1.22125,2.759542917,3.908554841
-1.2209375,2.753164598,3.907758202
-1.220625,2.759542917,3.908554841
-1.2203125,2.761137496,3.90935148
-1.22,2.753961888,3.910148119
-1.2196875,2.747583569,3.910148119
-1.219375,2.757948337,3.910148119
-1.2190625,2.752367308,3.910944758
-1.21875,2.74598899,3.910944758
-1.2184375,2.742002541,3.910944758
-1.218125,2.751570019,3.90935148
-1.2178125,2.7451917,3.910148119
-1.2175,2.737218802,3.910148119
